match_id,innings,powerplay_runs,middle_runs,death_runs,powerplay_wickets,middle_wickets,death_wickets,year,batting_team_won_match,batting_first_or_second,impact_era_after,target,"venue_Arun Jaitley Stadium, Delhi",venue_Barabati Stadium,"venue_Barsapara Cricket Stadium, Guwahati","venue_Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",venue_Brabourne Stadium,"venue_Brabourne Stadium, Mumbai",venue_Buffalo Park,venue_De Beers Diamond Oval,venue_Dr DY Patil Sports Academy,"venue_Dr DY Patil Sports Academy, Mumbai",venue_Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,venue_Dubai International Cricket Stadium,venue_Eden Gardens,"venue_Eden Gardens, Kolkata",venue_Feroz Shah Kotla,venue_Green Park,venue_Himachal Pradesh Cricket Association Stadium,"venue_Himachal Pradesh Cricket Association Stadium, Dharamsala",venue_Holkar Cricket Stadium,venue_JSCA International Stadium Complex,venue_Kingsmead,venue_M Chinnaswamy Stadium,"venue_M Chinnaswamy Stadium, Bengaluru",venue_M.Chinnaswamy Stadium,venue_MA Chidambaram Stadium,"venue_MA Chidambaram Stadium, Chepauk","venue_MA Chidambaram Stadium, Chepauk, Chennai",venue_Maharashtra Cricket Association Stadium,"venue_Maharashtra Cricket Association Stadium, Pune","venue_Narendra Modi Stadium, Ahmedabad",venue_Nehru Stadium,venue_New Wanderers Stadium,venue_Newlands,venue_OUTsurance Oval,venue_Punjab Cricket Association IS Bindra Stadium,"venue_Punjab Cricket Association IS Bindra Stadium, Mohali","venue_Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh","venue_Punjab Cricket Association Stadium, Mohali",venue_Rajiv Gandhi International Stadium,"venue_Rajiv Gandhi International Stadium, Uppal","venue_Rajiv Gandhi International Stadium, Uppal, Hyderabad","venue_Sardar Patel Stadium, Motera",venue_Saurashtra Cricket Association Stadium,venue_Sawai Mansingh Stadium,"venue_Sawai Mansingh Stadium, Jaipur",venue_Shaheed Veer Narayan Singh International Stadium,venue_Sharjah Cricket Stadium,venue_Sheikh Zayed Stadium,venue_St George's Park,venue_Subrata Roy Sahara Stadium,venue_SuperSport Park,"venue_Vidarbha Cricket Association Stadium, Jamtha",venue_Wankhede Stadium,"venue_Wankhede Stadium, Mumbai","venue_Zayed Cricket Stadium, Abu Dhabi",powerplay_rr,middle_rr,death_rr,cum_runs_after_pp,cum_runs_after_15,cum_runs_total,wkts_after_pp,wkts_after_15,wkts_total,wkts_rem_after_pp,wkts_rem_after_15,pp_rpw,middle_rpw,death_rpw,pp_collapse,middle_collapse,death_collapse,accel_pp_to_middle,accel_middle_to_death,death_share_of_innings,pp_aggression,middle_aggression,death_aggression,v_pp_avg,v_middle_avg,v_death_avg,v_pp_diff,v_middle_diff,v_death_diff,bat_form_to_date,bat_form_last_10,bat_avg_runs_scored,bat_avg_runs_conceded,bat_recent_runs_scored,bat_recent_runs_conceded,bowl_form_to_date,bowl_form_last_10,bowl_avg_runs_scored,bowl_avg_runs_conceded,bowl_recent_runs_scored,bowl_recent_runs_conceded,bat_h2h_winrate,batting_won_toss,toss_chose_bat,venue_bat_first_winrate,target_score,chase_progress_pp,chase_progress_15,req_runs_after_pp,req_runs_after_15,req_rr_after_pp,req_rr_after_15,chase_pressure_pp,chase_pressure_15,venue_par_total,venue_year_par,par_after_pp,par_after_15,score_vs_venue_par,score_vs_year_par,pp_vs_par,mid_vs_par,overperform_par,underperform_par,wicket_intensity,acceleration_score,momentum_breakdown,recovery_innings,stable_innings
335987,1,54.0,61.0,51.0,1,3,4,2008,False,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.0,6.777777777777778,10.2,54.0,115.0,166.0,1,4,8,9,6,54.0,20.333333333333332,12.75,0,1,1,-2.2222222222222223,3.4222222222222216,0.3072289156626506,18.0,0.0,6.0,45.04255319148936,67.1063829787234,39.59574468085106,8.957446808510639,-6.106382978723403,11.404255319148938,0.0,0.5,207.0,240.0,160.0,160.0,0.0,0.5,129.0,132.0,160.0,160.0,0.5,1,1,0.3191489361702128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.68085106382978,158.42857142857142,44.0,110.80851063829788,8.319148936170222,7.571428571428584,10.0,4.191489361702125,0,0,1.3,1.1999999999999993,0,0,0
335987,2,53.0,89.0,26.0,3,1,0,2008,True,2,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.833333333333334,9.88888888888889,5.2,53.0,142.0,168.0,3,4,4,7,6,17.666666666666668,89.0,26.0,1,0,0,1.0555555555555554,-4.688888888888889,0.15476190476190477,17.0,26.0,0.0,45.04255319148936,67.1063829787234,39.59574468085106,7.957446808510639,21.893617021276597,-13.595744680851062,0.0,0.5,129.0,132.0,160.0,160.0,0.0,0.5,207.0,240.0,160.0,160.0,0.5,0,1,0.3191489361702128,166.0,0.3192771084337349,0.8554216867469879,113.0,24.0,8.071428571428571,4.8,-0.7619047619047628,-4.666666666666667,157.68085106382978,158.42857142857142,44.0,110.80851063829788,10.319148936170222,9.571428571428584,9.0,31.191489361702125,0,0,0.6111111111111112,-3.6333333333333337,1,0,1
335988,1,25.0,48.0,69.0,2,3,3,2008,False,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.166666666666667,5.333333333333333,13.8,25.0,73.0,142.0,2,5,8,8,5,12.5,16.0,23.0,0,1,1,1.166666666666666,8.466666666666669,0.4859154929577465,0.0,0.0,24.0,44.177083333333336,66.29166666666667,41.541666666666664,-19.177083333333336,-18.29166666666667,27.458333333333336,0.0,0.5,110.0,112.0,160.0,160.0,1.0,0.5,132.0,129.0,160.0,160.0,0.5,1,1,0.3958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.6875,173.42857142857142,42.145833333333336,108.375,-14.6875,-31.428571428571416,-17.145833333333336,-35.375,0,0,1.2666666666666666,9.633333333333335,0,0,0
335988,2,48.0,95.0,0.0,1,0,0,2008,True,2,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,10.555555555555555,0.0,48.0,143.0,143.0,1,1,1,9,9,48.0,95.0,0.0,0,0,0,2.5555555555555554,-10.555555555555555,0.0,12.0,32.0,0.0,44.177083333333336,66.29166666666667,41.541666666666664,3.8229166666666643,28.70833333333333,-41.541666666666664,1.0,0.5,132.0,129.0,160.0,160.0,0.0,0.5,110.0,112.0,160.0,160.0,0.5,0,1,0.3958333333333333,142.0,0.3380281690140845,1.0070422535211268,94.0,-1.0,6.714285714285714,-0.2,-1.2857142857142856,-9.733333333333333,156.6875,173.42857142857142,42.145833333333336,108.375,-13.6875,-30.428571428571416,5.854166666666664,34.625,0,0,0.16666666666666666,-8.0,1,0,0
335989,1,53.0,90.0,65.0,2,1,2,2008,True,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.833333333333334,10.0,13.0,53.0,143.0,208.0,2,3,5,8,7,26.5,90.0,32.5,0,0,0,1.166666666666666,3.0,0.3125,17.0,27.0,20.0,47.265957446808514,67.46808510638297,44.691489361702125,5.734042553191486,22.531914893617028,20.308510638297875,1.0,0.5,240.0,207.0,160.0,160.0,0.0,0.5,165.0,166.0,160.0,160.0,0.5,0,0,0.6382978723404256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.6595744680851,169.42857142857142,46.680851063829785,117.48936170212765,41.34042553191489,38.571428571428584,6.319148936170215,25.510638297872347,1,0,0.8444444444444444,4.166666666666666,0,0,0
335989,2,52.0,82.0,68.0,2,3,2,2008,False,2,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.666666666666666,9.11111111111111,13.6,52.0,134.0,202.0,2,5,7,8,5,26.0,27.333333333333332,34.0,0,1,0,0.44444444444444464,4.488888888888889,0.33663366336633666,16.0,19.0,23.0,47.265957446808514,67.46808510638297,44.691489361702125,4.734042553191486,14.531914893617028,23.308510638297875,0.0,0.5,165.0,166.0,160.0,160.0,1.0,0.5,240.0,207.0,160.0,160.0,0.5,1,0,0.6382978723404256,208.0,0.25,0.6442307692307693,156.0,74.0,11.142857142857142,14.8,2.4761904761904763,5.866666666666667,166.6595744680851,169.42857142857142,46.680851063829785,117.48936170212765,35.34042553191489,32.571428571428584,5.319148936170215,16.510638297872347,1,0,1.0666666666666667,4.933333333333334,0,0,0
335990,1,58.0,90.0,66.0,2,1,2,2008,False,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.666666666666666,10.0,13.2,58.0,148.0,214.0,2,3,5,8,7,29.0,90.0,33.0,0,0,0,0.3333333333333339,3.1999999999999993,0.308411214953271,22.0,27.0,21.0,44.177083333333336,66.29166666666667,41.541666666666664,13.822916666666664,23.70833333333333,24.458333333333336,0.0,0.5,126.0,127.5,126.0,127.5,0.5,0.5,148.5,149.0,148.5,149.0,0.5,0,0,0.3958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.6875,173.42857142857142,42.145833333333336,108.375,57.3125,40.571428571428584,15.854166666666664,39.625,1,0,0.8444444444444444,3.533333333333333,0,0,0
335990,2,73.0,86.0,58.0,1,2,4,2008,True,2,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.166666666666666,9.555555555555555,11.6,73.0,159.0,217.0,1,3,7,9,7,73.0,43.0,14.5,0,0,1,-2.6111111111111107,2.0444444444444443,0.2672811059907834,37.0,23.0,13.0,44.177083333333336,66.29166666666667,41.541666666666664,28.822916666666664,19.70833333333333,16.458333333333336,0.5,0.5,148.5,149.0,148.5,149.0,0.0,0.5,126.0,127.5,126.0,127.5,0.5,1,0,0.3958333333333333,214.0,0.3411214953271028,0.7429906542056075,141.0,55.0,10.071428571428571,11.0,-2.095238095238095,0.40000000000000036,156.6875,173.42857142857142,42.145833333333336,108.375,60.3125,43.571428571428584,30.854166666666664,50.625,1,0,1.1888888888888889,-0.5666666666666664,0,0,0
335991,1,60.0,78.0,44.0,1,3,6,2008,True,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,8.666666666666666,8.8,60.0,138.0,182.0,1,4,10,9,6,60.0,26.0,7.333333333333333,0,1,1,-1.333333333333334,0.13333333333333464,0.24175824175824176,24.0,15.0,0.0,47.1,68.15714285714286,41.7,12.899999999999999,9.842857142857142,2.299999999999997,0.0,0.5,186.5,204.0,186.5,204.0,0.0,0.5,183.5,187.0,183.5,187.0,0.5,0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.28571428571428,185.28571428571428,47.51428571428571,116.14285714285714,18.714285714285722,-3.2857142857142776,12.485714285714288,21.85714285714286,1,0,1.7,-1.1999999999999993,0,0,0
335991,2,39.0,62.0,15.0,2,5,2,2008,False,2,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.5,6.888888888888889,3.0,39.0,101.0,116.0,2,7,9,8,3,19.5,12.4,7.5,0,1,0,0.3888888888888893,-3.8888888888888893,0.12931034482758622,3.0,0.0,0.0,47.1,68.15714285714286,41.7,-8.100000000000001,-6.157142857142858,-26.700000000000003,0.0,0.5,183.5,187.0,183.5,187.0,0.0,0.5,186.5,204.0,186.5,204.0,0.5,1,0,0.42857142857142855,182.0,0.21428571428571427,0.554945054945055,143.0,81.0,10.214285714285714,16.2,3.7142857142857135,9.466666666666665,163.28571428571428,185.28571428571428,47.51428571428571,116.14285714285714,-47.28571428571428,-69.28571428571428,-8.514285714285712,-15.142857142857139,0,1,1.2888888888888888,-3.5,1,0,0
